PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,SessionIntensity,AchievementsPerHour,PurchaseRate,LevelProgressionRate,EngagementScore,AgeGroup,PlaytimeTier,IsPayer,SessionConsistency
15014,36,Female,USA,SPORTS,23.712612044353115,1,Easy,10,43,95,28,Medium,430,1.1330247061600298,0.0034321976160111376,3.8441909673286725,4.1165044817741245,Middle_Age,Regular,1,3.909090909090909
15015,19,Female,ASIA,STRATEGY,13.288772135922745,0,Medium,7,165,74,1,Medium,1155,0.06998501974049583,0.0,5.178891460796691,2.6375508854369096,Young_Adult,Regular,0,20.625
15016,32,Male,USA,ACTION,17.252544422915555,0,Hard,4,137,95,29,Medium,548,1.5888195819751747,0.0,5.2047538030221245,2.064101776916622,Adult,Regular,0,27.4
15017,44,Male,EUROPE,SIMULATION,21.45328743036154,0,Easy,1,141,32,12,Low,141,0.5344428978258876,0.0,1.4251810608690336,1.2301314972144617,Middle_Age,Regular,0,70.5
15018,45,Male,USA,SPORTS,9.075895087656718,0,Hard,16,67,87,16,Medium,1072,1.587948252815821,0.0,8.634468624686027,5.2590358035062685,Middle_Age,Casual,0,3.9411764705882355
15019,24,Female,ASIA,ACTION,1.8381152868419504,0,Easy,8,15,74,17,Low,120,5.989890572386287,0.0,26.073641315093248,2.5755246114736776,Young_Adult,Casual,0,1.6666666666666667
15020,29,Male,OTHER,STRATEGY,23.697987006965505,1,Easy,18,73,76,9,Medium,1314,0.36440216757186544,0.003077183637669592,3.077173859495753,6.40191948027862,Adult,Regular,1,3.8421052631578947
15021,32,Male,ASIA,ACTION,6.921047160628172,1,Easy,1,63,4,1,Low,63,0.1262459343722296,0.14248460913595942,0.5049837374889184,0.5828418864251269,Adult,Casual,1,31.5
15022,37,Male,USA,STRATEGY,15.9995924594961,1,Easy,8,174,47,28,High,1392,1.647098309369116,0.022901333326468633,2.764772162155302,3.207983698379844,Middle_Age,Regular,1,19.333333333333332
15023,47,Male,ASIA,STRATEGY,2.757451435922744,0,Medium,11,72,91,17,Medium,792,4.524343239003218,0.0,24.218543220546636,3.5122980574369094,Middle_Age,Casual,0,6.0
15024,30,Male,USA,SPORTS,8.410494191597191,0,Hard,0,132,73,21,Low,0,2.2315512418839063,0.0,7.757297174167865,0.46241976766388765,Adult,Casual,0,132.0
15025,49,Male,OTHER,STRATEGY,6.617232048023404,0,Medium,17,53,53,43,Medium,901,5.64509519060248,0.0,6.957908025626312,5.622689281920936,Middle_Age,Casual,0,2.9444444444444446
15026,48,Male,USA,SIMULATION,23.120685059439307,0,Easy,10,49,30,16,Medium,490,0.6633310770640245,0.0,1.243745769495046,4.020827402377572,Middle_Age,Regular,0,4.454545454545454
15027,42,Male,USA,ACTION,2.4453279435083184,0,Easy,4,99,89,0,Medium,396,0.0,0.0,25.832083754956813,1.2978131177403327,Middle_Age,Casual,0,19.8
15028,16,Female,ASIA,ACTION,0.4406442719385426,0,Hard,12,94,92,48,Medium,1128,33.318426300623685,0.0,63.8603170761954,3.905625770877541,Teen,Casual,0,7.230769230769231
15029,44,Female,USA,STRATEGY,14.326660066948762,1,Hard,2,45,24,22,Low,90,1.4354073166561572,0.028810316809849537,1.565898890897626,1.3050664026779506,Middle_Age,Regular,1,15.0
15030,27,Male,EUROPE,STRATEGY,10.965102602635008,0,Easy,17,49,40,38,Medium,833,3.175902561139047,0.0,3.343055327514786,5.7666041041054,Adult,Regular,0,2.7222222222222223
15031,30,Female,USA,SPORTS,11.620748003547554,0,Easy,8,130,3,35,Medium,1040,2.77321122251723,0.0,0.23770381907290541,3.074829920141902,Adult,Regular,0,14.444444444444445
15032,19,Male,ASIA,SPORTS,10.218980019637364,0,Easy,6,110,43,4,Medium,660,0.3565386508397841,0.0,3.8327904965276787,2.2327592007854946,Young_Adult,Regular,0,15.714285714285714
15033,42,Male,ASIA,STRATEGY,0.6192681587224405,0,Medium,11,162,43,43,High,1782,26.555206293888876,0.0,26.555206293888876,3.5827707263488975,Middle_Age,Casual,0,13.5
15034,34,Male,ASIA,RPG,6.000149986248999,0,Easy,16,141,57,29,High,2256,4.142768377387229,0.0,8.142682672795589,5.21400599944996,Adult,Casual,0,8.294117647058824
15035,38,Male,USA,STRATEGY,20.78214139592853,1,Medium,1,60,89,33,Low,60,1.5150025610506912,0.050269303177278166,4.085915997985198,1.329285655837141,Middle_Age,Regular,1,30.0
15036,41,Male,ASIA,SIMULATION,17.435637116718354,0,Easy,7,77,44,32,Medium,539,1.7357685984706657,0.0,2.3866818228971654,2.9894254846687343,Middle_Age,Regular,0,9.625
15037,44,Male,EUROPE,ACTION,18.25440889680461,0,Easy,5,128,48,37,Medium,640,1.92163780245367,0.0,2.4929355275074636,2.4521763558721843,Middle_Age,Regular,0,21.333333333333332
15038,41,Male,USA,RPG,22.12186515802749,1,Easy,7,158,64,9,High,1106,0.3892419551143072,0.017344983555082072,2.7679427919239625,3.0388746063210994,Middle_Age,Regular,1,19.75
15039,40,Male,USA,RPG,8.62886079496885,0,Easy,9,94,18,5,Medium,846,0.5192722281967703,0.0,1.8693800215083733,3.0751544317987536,Middle_Age,Casual,0,9.4
15040,21,Male,OTHER,RPG,7.050747242968501,0,Easy,17,160,44,44,High,2720,5.465331188782441,0.0,5.465331188782441,5.64602988971874,Young_Adult,Casual,0,8.88888888888889
15041,19,Female,USA,ACTION,20.09875471307184,0,Hard,10,88,38,35,Medium,880,1.6588656760067253,0.0,1.8010541625215875,4.013950188522874,Young_Adult,Regular,0,8.0
15042,37,Male,ASIA,SPORTS,21.931126467150047,0,Hard,6,138,41,0,Medium,828,0.0,0.0,1.7879627526687139,2.677245058686002,Middle_Age,Regular,0,19.714285714285715
15043,42,Female,OTHER,RPG,21.05301098199832,0,Easy,17,47,51,45,Medium,799,2.0405376860662297,0.0,2.312609377541727,6.212120439279932,Middle_Age,Regular,0,2.611111111111111
15044,48,Male,USA,SIMULATION,16.10430629447242,0,Easy,8,81,76,40,Medium,648,2.338592358634665,0.0,4.443325481405863,3.284172251778897,Middle_Age,Regular,0,9.0
15045,29,Male,ASIA,STRATEGY,1.7182789691137057,0,Easy,11,29,34,1,Low,319,0.3678798281421608,0.0,12.507914156833467,3.374731158764548,Adult,Casual,0,2.4166666666666665
15046,46,Female,USA,RPG,5.435296646703574,1,Easy,16,85,7,22,Medium,1360,3.418645822841642,0.017141076470241236,1.0877509436314314,5.149411865868142,Middle_Age,Casual,1,5.0
15047,40,Female,USA,ACTION,22.30735028945892,0,Hard,4,115,82,19,Medium,460,0.8151934803413934,0.0,3.518203441473382,2.2062940115783567,Middle_Age,Regular,0,23.0
15048,45,Male,EUROPE,ACTION,16.61202369360621,0,Easy,18,123,37,29,High,2214,1.6466023725898136,0.0,2.1008375098559693,6.238480947744248,Middle_Age,Regular,0,6.473684210526316
15049,33,Male,EUROPE,SIMULATION,11.07976093400631,0,Medium,12,125,2,26,High,1500,2.152360476506299,0.0,0.16556619050048454,4.199190437360252,Adult,Regular,0,9.615384615384615
15050,23,Male,USA,RPG,16.022511625968264,0,Easy,10,148,77,42,High,1480,2.467320976061368,0.0,4.523421789445841,3.89290046503873,Young_Adult,Regular,0,13.454545454545455
15051,43,Female,EUROPE,SPORTS,21.558782156758824,0,Medium,13,142,58,28,High,1846,1.24120175483901,0.0,2.5710607778808066,4.930351286270353,Middle_Age,Regular,0,10.142857142857142
15052,18,Male,USA,ACTION,17.103403262077457,0,Medium,11,147,5,11,High,1617,0.607620558452814,0.0,0.2761911629330973,4.050136130483098,Teen,Regular,0,12.25
15053,17,Female,USA,ACTION,10.328577486522205,0,Easy,18,85,4,24,High,1530,2.1185360676177742,0.0,0.3530893446029624,5.957143099460888,Teen,Regular,0,4.473684210526316
15054,43,Female,EUROPE,SIMULATION,23.12727894881324,0,Easy,8,30,10,40,Low,240,1.6578744782974169,0.0,0.4144686195743542,3.56509115795253,Middle_Age,Regular,0,3.3333333333333335
15055,25,Male,EUROPE,RPG,17.011433553477435,0,Easy,8,140,37,0,Medium,1120,0.0,0.0,2.0542507008197846,3.0804573421390975,Young_Adult,Regular,0,15.555555555555555
15056,47,Female,USA,SIMULATION,19.17186079595444,0,Easy,2,96,39,19,Low,192,0.9419061628568515,0.0,1.933386334285116,1.4808744318381777,Middle_Age,Regular,0,32.0
15057,25,Female,ASIA,SPORTS,3.747306901403735,0,Easy,13,136,31,35,High,1768,7.372601082447571,0.0,6.53001810159642,4.259892276056149,Young_Adult,Casual,0,9.714285714285714
15058,41,Male,USA,ACTION,15.31404908467136,0,Hard,14,43,10,31,Medium,602,1.9002026927286568,0.0,0.6129686105576313,4.998561963386854,Middle_Age,Regular,0,2.8666666666666667
15059,47,Male,EUROPE,STRATEGY,19.883845845363098,0,Hard,3,177,10,11,Medium,531,0.5267229073347313,0.0,0.47883900666793755,1.761353833814524,Middle_Age,Regular,0,44.25
15060,35,Female,USA,STRATEGY,15.057632323423787,0,Easy,3,120,30,35,Medium,360,2.179648860744206,0.0,1.8682704520664624,1.7123052929369513,Adult,Regular,0,30.0
15061,45,Male,EUROPE,STRATEGY,1.9607039323492288,1,Hard,4,63,37,3,Low,252,1.0132725421212891,0.12787985816730646,12.497028019495898,1.296428157293969,Middle_Age,Casual,1,12.6
15062,16,Female,ASIA,SIMULATION,1.7217643689967463,0,Easy,17,113,43,46,High,1921,16.900801746095233,0.0,15.798575545262935,5.444870574759869,Teen,Casual,0,6.277777777777778
15063,41,Male,EUROPE,SPORTS,8.312426904102505,0,Hard,10,89,75,3,Medium,890,0.3221501796355982,0.0,8.053754490889956,3.3504970761641,Middle_Age,Casual,0,8.090909090909092
15064,25,Male,USA,STRATEGY,13.902426757282004,0,Medium,8,175,4,47,Medium,1400,3.1538487499717895,0.0,0.2684126595720672,3.23809707029128,Young_Adult,Regular,0,19.444444444444443
15065,32,Female,ASIA,ACTION,19.29908965782069,0,Easy,2,173,9,48,Low,346,2.3646380605795736,0.0,0.44336963635867005,1.6599635863128277,Adult,Regular,0,57.666666666666664
15066,15,Male,USA,RPG,17.952070930156985,1,Easy,2,17,36,34,Low,34,1.7939991954071042,0.010563791812124804,1.8995285598428162,1.5220828372062793,Teen,Regular,1,5.666666666666667
15067,49,Male,USA,SIMULATION,0.6736239537772448,0,Medium,18,124,67,49,High,2232,29.27778363198653,0.0,40.03288782332852,5.7209449581510885,Middle_Age,Casual,0,6.526315789473684
15068,49,Female,EUROPE,SPORTS,6.867949577267603,1,Easy,3,20,71,20,Medium,60,2.541958334072807,0.02059844954479311,9.023952085958465,1.2947179830907039,Middle_Age,Casual,1,5.0
15069,45,Female,USA,SPORTS,20.182086173436115,0,Medium,17,122,31,32,High,2074,1.5107105002778405,0.0,1.4635007971441578,6.099283446937444,Middle_Age,Regular,0,6.777777777777778
15070,42,Male,OTHER,STRATEGY,9.934063622161007,0,Hard,15,92,40,44,High,1380,4.024121453877533,0.0,3.6582922307977577,5.16136254488644,Middle_Age,Casual,0,5.75
15071,15,Female,EUROPE,STRATEGY,0.5717334464583779,0,Hard,0,91,27,21,Low,0,13.361044168984105,0.0,17.17848536012242,0.14886933785833512,Teen,Casual,0,91.0
15072,39,Male,USA,ACTION,18.536566840662115,0,Easy,17,74,30,39,Medium,1258,1.996256574559865,0.0,1.5355819804306654,6.075462673626484,Middle_Age,Regular,0,4.111111111111111
15073,34,Female,USA,SPORTS,13.641573405584488,0,Hard,7,84,49,43,Medium,588,2.9368428384615575,0.0,3.3466348624329374,2.9036629362233795,Adult,Regular,0,10.5
15074,17,Male,ASIA,RPG,3.29605347714731,1,Easy,1,10,54,47,Low,10,10.94027349752853,0.07484917588311993,12.56967593333065,0.7138421390858924,Teen,Casual,1,5.0
15075,16,Male,OTHER,SPORTS,11.699652955499154,0,Easy,5,161,21,34,Medium,805,2.6772385134569725,0.0,1.653588493605777,2.1719861182199662,Teen,Regular,0,26.833333333333332
15076,32,Female,ASIA,SIMULATION,1.2368841997521676,0,Hard,1,153,71,21,Low,153,9.388058622939294,0.0,31.740579153747138,0.4754753679900867,Adult,Casual,0,76.5
15077,24,Female,USA,SIMULATION,21.71948753111856,0,Easy,10,145,32,15,High,1450,0.6602261595669671,0.0,1.408482473742863,3.9587795012447424,Young_Adult,Regular,0,13.181818181818182
15078,19,Female,ASIA,SPORTS,5.661212082901421,1,Easy,10,173,47,8,High,1730,1.200982629052616,0.05005974659084326,7.055772945684119,3.274448483316057,Young_Adult,Casual,1,15.727272727272727
15079,23,Male,USA,STRATEGY,20.040613728943047,1,Medium,17,68,50,22,Medium,1156,1.0455968767554171,0.003607041841943537,2.3763565380804934,6.033624549157722,Young_Adult,Regular,1,3.7777777777777777
15080,16,Female,USA,STRATEGY,18.166495180868587,0,Hard,7,60,64,31,Medium,420,1.6174057754149678,0.0,3.339160310534127,3.0126598072347437,Teen,Regular,0,7.5
15081,48,Male,EUROPE,STRATEGY,11.271903205403747,0,Easy,3,80,25,37,Low,240,3.015017261846362,0.0,2.037173825571866,1.5728761282161499,Middle_Age,Regular,0,20.0
15082,45,Male,EUROPE,STRATEGY,3.920875910414261,0,Easy,10,59,47,6,Medium,590,1.2192951233137057,0.0,9.551145132624027,3.1928350364165703,Middle_Age,Casual,0,5.363636363636363
15083,24,Female,USA,STRATEGY,21.41057660419466,1,Easy,19,138,51,10,High,2622,0.44621788080759456,0.005865088944346489,2.2757111921187323,6.616423064167786,Young_Adult,Regular,1,6.9
15084,26,Male,EUROPE,ACTION,5.075897190799125,1,Easy,4,155,37,46,Medium,620,7.570898347269418,0.1167330415992673,6.089635627151488,1.679035887631965,Adult,Casual,1,31.0
15085,35,Male,ASIA,RPG,4.373012250697309,1,Easy,18,19,45,4,Medium,342,0.7444613586132955,0.005265537661962342,8.375190284399576,5.598920490027892,Adult,Casual,1,1.0
15086,20,Female,USA,SPORTS,5.26868014331691,0,Easy,0,164,77,19,Low,0,3.030941053876557,0.0,12.283287428868151,0.32474720573267646,Young_Adult,Casual,0,164.0
15087,17,Female,EUROPE,SIMULATION,7.000122725315501,0,Easy,7,64,99,30,Low,448,3.7499424733908553,0.0,12.374810162189823,2.5600049090126205,Teen,Casual,0,8.0
15088,24,Female,EUROPE,SIMULATION,9.34712862029834,0,Easy,0,40,75,40,Low,0,3.8658067825242393,0.0,7.248387717232949,0.6138851448119336,Young_Adult,Casual,0,40.0
15089,19,Male,ASIA,RPG,23.77698766204579,0,Hard,19,46,21,23,Medium,874,0.9282807221651146,0.0,0.8475606593681481,6.789079506481832,Young_Adult,Regular,0,2.3
15090,40,Male,ASIA,SPORTS,15.916390956762084,0,Hard,16,166,11,27,High,2656,1.596085126491306,0.0,0.6502569033853469,5.5986556382704835,Middle_Age,Regular,0,9.764705882352942
15091,35,Male,ASIA,ACTION,1.9789896266933749,0,Easy,15,21,16,6,Low,315,2.014105704241707,0.0,5.370948544644552,4.615159585067735,Adult,Casual,0,1.3125
15092,40,Male,EUROPE,SIMULATION,1.862685443299408,1,Medium,7,77,70,40,Medium,539,13.972893911074534,0.09591739885542443,24.452564344380434,2.4145074177319765,Middle_Age,Casual,1,9.625
15093,40,Male,EUROPE,SIMULATION,1.4556305620142922,1,Easy,14,117,24,8,High,1638,3.257819039944592,0.0914002288504126,9.773457119833775,4.306225222480572,Middle_Age,Casual,1,7.8
15094,22,Male,EUROPE,ACTION,11.145859516944869,0,Easy,5,124,58,38,Medium,620,3.1286381953443176,0.0,4.775289877104485,2.1738343806777944,Young_Adult,Regular,0,20.666666666666668
15095,19,Male,USA,RPG,9.52148572561152,0,Easy,11,170,75,35,High,1870,3.326526396818902,0.0,7.128270850326219,3.8908594290244607,Young_Adult,Casual,0,14.166666666666666
15096,29,Male,EUROPE,SIMULATION,20.79977814786163,0,Hard,3,58,44,29,Low,174,1.3302887673122787,0.0,2.01836916419794,1.905991125914465,Adult,Regular,0,14.5
15097,30,Female,ASIA,SPORTS,9.268052365225284,0,Easy,16,144,94,49,High,2304,4.772083181611718,0.0,9.154608552479623,5.4647220946090105,Adult,Casual,0,8.470588235294118
15098,15,Male,EUROPE,SPORTS,10.411651937685312,0,Medium,4,60,26,46,Low,240,4.030967668063178,0.0,2.2783730297748392,1.8924660775074125,Teen,Regular,0,12.0
15099,30,Female,OTHER,SIMULATION,15.247547431044769,0,Easy,10,27,4,9,Low,270,0.5539297569800214,0.0,0.24619100310223174,3.6639018972417907,Adult,Regular,0,2.4545454545454546
15100,17,Male,USA,STRATEGY,19.0186045576011,0,Easy,17,88,16,16,High,1496,0.7992565093117228,0.0,0.7992565093117228,5.956744182304044,Teen,Regular,0,4.888888888888889
15101,45,Male,EUROPE,ACTION,19.446283748543088,0,Medium,9,159,66,22,High,1431,1.075990154033132,0.0,3.2279704620993956,3.6098513499417235,Middle_Age,Regular,0,15.9
15102,27,Male,USA,SPORTS,17.542279479168126,0,Easy,10,13,87,18,Low,130,0.970754432874482,0.0,4.691979758893329,3.8096911791667254,Adult,Regular,0,1.1818181818181819
15103,30,Male,USA,ACTION,11.780370493752065,1,Hard,14,156,61,2,High,2184,0.15648998602800596,0.016107364589600305,4.772944573854181,4.6832148197500825,Adult,Regular,1,10.4
15104,35,Male,ASIA,RPG,22.526127196114192,0,Easy,5,72,25,28,Medium,360,1.190166140248734,0.0,1.0626483395077984,2.569045087844568,Adult,Regular,0,12.0
15105,16,Female,ASIA,SIMULATION,10.05475613841088,1,Easy,12,145,2,35,High,1740,3.1660580805024656,0.02043184415747424,0.1809176046001409,4.212190245536434,Teen,Regular,1,11.153846153846153
15106,41,Male,USA,SIMULATION,10.590699690901149,0,Hard,7,152,12,43,Medium,1064,3.7098709436631823,0.0,1.0353128214873997,2.781627987636046,Middle_Age,Regular,0,19.0
15107,40,Female,OTHER,STRATEGY,20.49812106406409,0,Medium,18,33,62,26,Medium,594,1.209408018613365,0.0,2.8839729674626398,6.375924842562563,Middle_Age,Regular,0,1.736842105263158
15108,39,Female,ASIA,SIMULATION,8.161959068950523,0,Easy,7,175,95,20,Medium,1225,2.1829392436142965,0.0,10.368961407167909,2.546478362758021,Middle_Age,Casual,0,21.875
15109,25,Male,OTHER,STRATEGY,9.405370308399608,0,Easy,10,96,84,10,Medium,960,0.9610422025949065,0.0,8.072754501797215,3.4362148123359844,Young_Adult,Casual,0,8.727272727272727
15110,22,Male,USA,SIMULATION,5.233966813016766,0,Easy,18,138,5,41,Medium,2484,6.576871714233448,0.0,0.8020575261260302,5.85535867252067,Young_Adult,Casual,0,7.2631578947368425
15111,22,Female,EUROPE,STRATEGY,0.4235298739709243,0,Medium,10,87,74,16,Medium,870,11.239665772076942,0.0,51.983454195855856,3.1129411949588373,Young_Adult,Casual,0,7.909090909090909
15112,47,Female,USA,RPG,17.608521188641213,0,Medium,13,25,8,45,Medium,325,2.4182469710418664,0.0,0.4299105726296651,4.874340847545648,Middle_Age,Regular,0,1.7857142857142858
15113,21,Female,USA,SPORTS,0.6596553740455828,0,Easy,1,67,65,14,Low,67,8.435486197278138,0.0,39.164757344505645,0.4103862149618233,Young_Adult,Casual,0,33.5
15114,35,Female,USA,ACTION,12.619470044482942,0,Easy,16,17,70,41,Medium,272,3.0103961362731977,0.0,5.1397007204664344,5.550778801779317,Adult,Regular,0,1.0
15115,22,Male,ASIA,RPG,23.39693823114041,0,Medium,8,161,78,47,High,1288,1.926471246297984,0.0,3.1971224938562286,3.6178775292456162,Young_Adult,Regular,0,17.88888888888889
15116,35,Male,EUROPE,RPG,14.422731715057957,0,Medium,4,84,18,43,Medium,336,2.7880923298443316,0.0,1.1671084171441388,2.034909268602318,Adult,Regular,0,16.8
15117,34,Female,USA,SPORTS,0.7248314404814371,1,Medium,1,50,83,30,Low,50,17.39300391673424,0.5628712828014725,48.120644169631404,0.5089932576192575,Adult,Casual,1,25.0
15118,22,Male,ASIA,SPORTS,16.60370556276346,0,Medium,19,89,96,17,High,1691,0.9657057679923676,0.0,5.453397278074546,6.4661482225105384,Young_Adult,Regular,0,4.45
15119,45,Male,USA,SIMULATION,18.34867239973345,0,Easy,3,38,38,19,Low,114,0.9819795181534908,0.0,1.9639590363069817,1.7479468959893376,Middle_Age,Regular,0,9.5
15120,43,Female,OTHER,RPG,7.849466962173095,0,Medium,8,161,34,23,Medium,1288,2.59902659655244,0.0,3.8420393166427376,2.8519786784869234,Middle_Age,Casual,0,17.88888888888889
15121,23,Male,USA,STRATEGY,1.1667028889678477,1,Medium,8,172,16,39,Low,1376,17.999699081297866,0.24118672975282432,7.384491930788868,2.680668115558714,Young_Adult,Casual,1,19.11111111111111
15122,29,Male,ASIA,ACTION,7.2673663447786625,0,Easy,13,117,39,43,High,1521,5.2011726838689185,0.0,4.717342666764833,4.448694653791146,Adult,Casual,0,8.357142857142858
15123,44,Female,EUROPE,STRATEGY,0.8121024403720529,0,Hard,2,97,74,42,Medium,194,23.1774976205963,0.0,40.836543426764905,0.8844840976148821,Middle_Age,Casual,0,32.333333333333336
15124,40,Male,ASIA,STRATEGY,7.898740701770619,1,Easy,9,112,58,40,Medium,1008,4.495018041377589,0.0269202341071393,6.517776159997505,3.255949628070825,Middle_Age,Casual,1,11.2
15125,24,Female,EUROPE,SIMULATION,18.966276437895736,1,Hard,12,162,71,0,High,1944,0.0,0.012153024780898785,3.5559960426693737,4.3586510575158295,Young_Adult,Regular,1,12.461538461538462
15126,43,Female,USA,SIMULATION,21.8659284125676,1,Easy,15,162,78,27,High,2430,1.1807961396905373,0.008464612259735388,3.4111888479948855,5.536637136502704,Middle_Age,Regular,1,10.125
15127,30,Male,USA,RPG,9.953537746727635,0,Hard,9,33,9,4,Low,297,0.3651788209882235,0.0,0.8216523472235029,3.122141509869105,Adult,Casual,0,3.3
15128,34,Male,OTHER,STRATEGY,21.97145958407245,0,Easy,3,38,20,28,Low,114,1.2189038270521633,0.0,0.8706455907515451,1.9468583833628978,Adult,Regular,0,9.5
15129,36,Female,EUROPE,STRATEGY,20.609468599468624,0,Easy,6,25,79,49,Medium,150,2.2675245240044872,0.0,3.6558048448235607,2.918378743978745,Middle_Age,Regular,0,3.5714285714285716
15130,21,Male,ASIA,SIMULATION,10.972879892195548,0,Medium,19,68,70,23,Low,1292,1.9210081623713953,0.0,5.846546581130333,6.276915195687822,Young_Adult,Regular,0,3.4
15131,37,Male,ASIA,RPG,21.480158026078136,0,Medium,11,84,87,0,Medium,924,0.0,0.0,3.8700795563392187,4.159206321043126,Middle_Age,Regular,0,7.0
15132,43,Female,EUROPE,RPG,12.30480835224376,0,Easy,2,63,87,13,Low,126,0.9770903613059292,0.0,6.538989341047372,1.1701923340897504,Middle_Age,Regular,0,21.0
15133,30,Female,OTHER,ACTION,16.34707116261942,0,Easy,5,30,94,16,Low,150,0.9223459020839104,0.0,5.418782174742974,2.249882846504777,Adult,Regular,0,5.0
15134,42,Male,EUROPE,SPORTS,0.1652922457965697,0,Easy,3,38,77,5,Medium,114,4.290769133696674,0.0,66.07784465892878,0.9366116898318627,Middle_Age,Casual,0,9.5
15135,45,Male,ASIA,SIMULATION,15.329108181465791,1,Medium,7,47,40,28,Medium,329,1.7147292852025533,0.008164868177941277,2.449613264575076,2.881164327258632,Middle_Age,Regular,1,5.875
15136,28,Female,ASIA,SIMULATION,15.750298613437124,1,Hard,4,122,87,24,Medium,488,1.4328102772297535,0.03275272587078521,5.193937254957856,1.9740119445374849,Adult,Regular,1,24.4
15137,47,Female,USA,STRATEGY,7.602978643045241,0,Easy,14,121,4,42,High,1694,4.882030020375948,0.0,0.4649552400358046,4.75611914572181,Middle_Age,Casual,0,8.066666666666666
15138,23,Male,OTHER,SPORTS,19.864728145085977,0,Medium,16,118,99,20,High,1888,0.9585555038592901,0.0,4.744849744103486,5.714589125803439,Young_Adult,Regular,0,6.9411764705882355
15139,41,Female,USA,STRATEGY,5.896556539060451,0,Easy,11,74,82,33,Medium,814,4.784996659288715,0.0,11.889991698838625,3.7338622615624177,Middle_Age,Casual,0,6.166666666666667
15140,38,Male,ASIA,SIMULATION,13.887468670702908,0,Medium,4,53,90,25,Medium,212,1.67926465895425,0.0,6.0453527722353,1.9054987468281164,Middle_Age,Regular,0,10.6
15141,27,Male,OTHER,SPORTS,12.136215398221667,0,Hard,14,62,35,38,High,868,2.892766207620522,0.0,2.6643899280715337,4.913448615928867,Adult,Regular,0,4.133333333333334
15142,40,Male,ASIA,SIMULATION,11.153085738611598,0,Easy,17,32,40,24,Medium,544,1.9748070997104499,0.0,3.291345166184083,5.690123429544464,Middle_Age,Regular,0,1.7777777777777777
15143,43,Male,USA,ACTION,0.5072603613128255,0,Easy,19,134,65,41,High,2546,27.20167069496139,0.0,43.12459988225586,5.966290414452513,Middle_Age,Casual,0,6.7
15144,42,Female,USA,SIMULATION,23.226277552040457,0,Hard,17,114,48,16,Medium,1938,0.6604398866326205,0.0,1.9813196598978617,6.125051102081618,Middle_Age,Regular,0,6.333333333333333
15145,42,Male,EUROPE,RPG,17.84642525379213,1,Hard,14,86,43,30,Medium,1204,1.5918138106304076,0.006099583438202496,2.2815997952369176,5.093857010151686,Middle_Age,Regular,1,5.733333333333333
15146,22,Female,EUROPE,ACTION,0.605401705678096,0,Medium,7,31,46,11,Low,217,6.8518676422819516,0.0,28.653264685906343,2.190216068227124,Young_Adult,Casual,0,3.875
15147,37,Male,EUROPE,ACTION,8.841412012331327,1,Easy,10,44,73,12,Medium,440,1.2193372236589581,0.009337334579951218,7.4176347772586615,3.425656480493253,Middle_Age,Casual,1,4.0
15148,43,Male,ASIA,SPORTS,7.986739880896299,0,Easy,11,153,57,46,High,1683,5.11865266043643,0.0,6.34267829662775,3.895469595235852,Middle_Age,Casual,0,12.75
15149,19,Male,ASIA,SPORTS,8.20021532055662,0,Medium,5,46,77,9,Low,230,0.9782379744842205,0.0,8.369369337253886,1.8820086128222648,Young_Adult,Casual,0,7.666666666666667
15150,21,Male,USA,SPORTS,12.953918833445773,1,Easy,18,127,43,3,High,2286,0.21499336751260018,0.009417107698651402,3.081571601013936,5.93615675333783,Young_Adult,Regular,1,6.684210526315789
15151,41,Male,USA,RPG,0.3726320668348784,0,Easy,9,101,56,10,Medium,909,7.285273484145519,0.0,40.797531511214906,2.774905282673395,Middle_Age,Casual,0,10.1
15152,16,Male,USA,SPORTS,4.527062395411718,1,Easy,19,123,79,40,High,2337,7.237117502636831,0.024386319541139557,14.293307067707742,6.121082495816469,Teen,Casual,1,6.15
15153,39,Female,USA,ACTION,3.8879975710130825,0,Easy,15,67,67,13,Medium,1005,2.659575789704337,0.0,13.707044454630045,4.7335199028405235,Middle_Age,Casual,0,4.1875
15154,23,Female,EUROPE,SPORTS,6.158931054036296,0,Easy,13,11,46,32,Low,143,4.469941078976866,0.0,6.425540301029246,4.338357242161452,Young_Adult,Casual,0,0.7857142857142857
15155,41,Female,USA,SPORTS,20.41220884515173,0,Easy,6,30,72,28,Low,180,1.3076651830966946,0.0,3.3625676136772142,2.7844883538060694,Middle_Age,Regular,0,4.285714285714286
15156,15,Female,EUROPE,SPORTS,1.0198504002534463,1,Medium,13,18,67,6,Low,234,2.9705170240564023,0.029286746469109743,33.17077343529649,3.9767940160101376,Teen,Casual,1,1.2857142857142858
15157,37,Female,USA,RPG,6.930667466756352,0,Medium,14,114,32,22,High,1596,2.77404141482659,0.0,4.034969330656859,4.609226698670254,Middle_Age,Casual,0,7.6
15158,24,Male,EUROPE,ACTION,21.8890269910235,0,Easy,13,83,74,31,Medium,1079,1.3543607603834544,0.0,3.2329902022056656,4.96156107964094,Young_Adult,Regular,0,5.928571428571429
